subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,153,strawberry:visual:yes:3,visual,Does it have green leaves?,strawberry,strawberry_2.wav,nomask,prompt,,,yes,yes,244.653745554,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,154,swan:nonvisual:no:4,nonvisual,Does it travel in herds?,swan,swan_4.wav,nomask,prompt,,,no,no,231.111182831,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,155,zebra:nonvisual:no:2,nonvisual,Is it used for eating on?,zebra,zebra_2.wav,nomask,prompt,,,no,no,236.974856816,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,156,penguin:visual:yes:3,visual,Does it have feet?,penguin,penguin_3.wav,mask,prompt,,,yes,yes,206.823935732,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,157,deer:visual:yes:1,visual,Does it have antlers?,deer,deer_3.wav,nomask,prompt,,,yes,yes,250.694748946,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,158,,,----------,alligator,alligator_4.wav,mask,word,alligator,alligator_2.wav,yes,no,94.1833779216,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,159,,,----------,donkey,donkey_1.wav,mask,word,donkey,donkey_2.wav,yes,no,496.055887081,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,160,,,----------,zebra,zebra_4.wav,nomask,word,zebra,zebra_3.wav,yes,no,356.693180278,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,161,elephant:visual:yes:1,visual,Is it grey?,elephant,elephant_1.wav,mask,prompt,,,yes,yes,176.754317246,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,162,strawberry:nonvisual:no:3,nonvisual,Is it furniture?,strawberry,strawberry_2.wav,nomask,prompt,,,no,no,229.181377217,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,163,,,----------,bottle,bottle_4.wav,mask,word,bottle,bottle_3.wav,yes,no,480.758926831,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,164,,,----------,deer,deer_3.wav,nomask,word,pineapple,pineapple_1.wav,no,no,761.94740925,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,165,,,----------,tiger,tiger_3.wav,nomask,word,tiger,tiger_2.wav,yes,no,354.490661994,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,166,pig:nonvisual:yes:1,nonvisual,Is it an animal?,pig,pig_3.wav,mask,prompt,,,yes,yes,232.688251883,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,167,grasshopper:nonvisual:yes:1,nonvisual,Is it an insect?,grasshopper,grasshopper_1.wav,nomask,prompt,,,yes,yes,116.524174809,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,168,tiger:visual:yes:1,visual,Does it have stripes?,tiger,tiger_2.wav,mask,prompt,,,yes,yes,268.023301847,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,169,apple:visual:yes:3,visual,Does it have seeds?,apple,apple_2.wav,mask,prompt,,,yes,yes,247.857817449,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,170,tiger:visual:yes:3,visual,Is it orange?,tiger,tiger_2.wav,nomask,prompt,,,yes,yes,338.420369662,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,171,lion:nonvisual:yes:5,nonvisual,Does it roar?,lion,lion_1.wav,mask,prompt,,,yes,yes,199.586767703,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,172,chair:nonvisual:yes:6,nonvisual,Is it used in circuses?,chair,chair_3.wav,mask,prompt,,,yes,yes,348.712770268,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,173,giraffe:visual:yes:3,visual,Does it have long legs?,giraffe,giraffe_4.wav,mask,prompt,,,yes,yes,254.611014389,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,174,raccoon:visual:yes:3,visual,Does it have eyes?,raccoon,raccoon_2.wav,nomask,prompt,,,yes,yes,213.177344762,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,175,tiger:visual:yes:5,visual,Does it have large teeth?,tiger,tiger_4.wav,nomask,prompt,,,yes,yes,290.956900455,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,176,dog:visual:yes:3,visual,Does it have a tail?,dog,dog_1.wav,mask,prompt,,,yes,yes,176.496326923,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,177,,,----------,pineapple,pineapple_4.wav,nomask,word,pineapple,pineapple_2.wav,yes,no,192.701375112,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,178,,,----------,donkey,donkey_2.wav,nomask,word,donkey,donkey_4.wav,yes,yes,226.177359931,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,179,camel:nonvisual:no:1,nonvisual,Is it a bird?,camel,camel_2.wav,mask,prompt,,,no,no,452.341277152,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,180,,,----------,giraffe,giraffe_4.wav,mask,word,giraffe,giraffe_3.wav,yes,no,83.5312008858,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,181,pineapple:nonvisual:yes:3,nonvisual,Does it grow on trees?,pineapple,pineapple_4.wav,nomask,prompt,,,yes,yes,263.047869317,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,182,apple:visual:yes:5,visual,Does it have a core?,apple,apple_2.wav,mask,prompt,,,yes,yes,90.5942413956,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,183,pig:nonvisual:yes:3,nonvisual,Is it eaten as bacon?,pig,pig_1.wav,mask,prompt,,,yes,yes,166.789366864,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,184,camel:visual:yes:4,visual,Is it large?,camel,camel_3.wav,nomask,prompt,,,yes,yes,105.947537348,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,185,,,----------,chicken,chicken_4.wav,mask,word,chicken,chicken_2.wav,yes,no,244.508747011,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,186,mouse:visual:no:1,visual,Does it have gears?,mouse,mouse_4.wav,nomask,prompt,,,no,no,141.252180561,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,187,alligator:nonvisual:yes:1,nonvisual,Is it an animal?,alligator,alligator_4.wav,mask,prompt,,,yes,yes,28.4839076921,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,188,zebra:nonvisual:yes:1,nonvisual,Is it an animal?,zebra,zebra_3.wav,nomask,prompt,,,yes,yes,443.597778678,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,189,camel:nonvisual:no:4,nonvisual,Does it live on a farm?,camel,camel_4.wav,nomask,prompt,,,no,no,306.775602512,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,190,dog:visual:yes:4,visual,Does it have hair?,dog,dog_2.wav,mask,prompt,,,yes,yes,354.647503234,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,191,swan:visual:yes:2,visual,Does it have a beak?,swan,swan_1.wav,mask,prompt,,,yes,yes,156.165997498,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,192,penguin:nonvisual:yes:2,nonvisual,Is it unable to fly?,penguin,penguin_4.wav,mask,prompt,,,yes,no,504.013571888,0
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,193,,,----------,grasshopper,grasshopper_4.wav,mask,word,rabbit,rabbit_1.wav,no,no,443.203431554,1
PVW223,223,2015_Dec_04_1225,LL-Kramer,3,test,194,elephant:nonvisual:yes:3,nonvisual,Does it live in zoos?,elephant,elephant_3.wav,nomask,prompt,,,yes,yes,189.074788243,1
