subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,correct_response,response,rt,is_correct
PVW106,106,2015_Dec_01_1507,LL-George,3,test,155,zebra:visual:yes:1,visual,Does it have stripes?,zebra,zebra_1.wav,mask,prompt,,yes,yes,635.179168778,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,156,apple:nonvisual:yes:3,nonvisual,Is it eaten in pies?,apple,apple_4.wav,mask,prompt,,yes,yes,477.644479368,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,157,donkey:nonvisual:yes:1,nonvisual,Is it an animal?,donkey,donkey_3.wav,nomask,prompt,,yes,yes,567.528447718,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,158,camel:visual:no:3,visual,Does it have whiskers?,camel,camel_4.wav,mask,word,donkey,no,no,953.400124796,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,159,bottle:nonvisual:yes:4,nonvisual,Is it breakable?,bottle,bottle_2.wav,mask,prompt,,yes,yes,885.601843707,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,160,pig:visual:no:3,visual,Does it have whiskers?,pig,pig_3.wav,mask,prompt,,no,no,1126.49648706,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,161,table:visual:no:2,visual,Does it have a nose?,table,table_4.wav,mask,prompt,,no,no,698.426772025,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,162,lion:visual:no:4,visual,Is it yellow inside?,lion,lion_4.wav,mask,word,chair,no,timeout,1250.0,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,163,swan:visual:yes:2,visual,Does it have a beak?,swan,swan_3.wav,mask,prompt,,yes,yes,576.924923575,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,164,penguin:visual:no:1,visual,Is it red?,penguin,penguin_1.wav,mask,word,bottle,no,yes,714.828673401,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,165,raccoon:nonvisual:no:1,nonvisual,Does it hop?,raccoon,raccoon_3.wav,nomask,prompt,,no,no,256.668533897,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,166,dog:visual:no:5,visual,Does it have a mask?,dog,dog_4.wav,mask,prompt,,no,no,938.531120424,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,167,elephant:nonvisual:yes:2,nonvisual,Does it live in Africa?,elephant,elephant_4.wav,nomask,prompt,,yes,yes,330.814781715,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,168,grasshopper:nonvisual:no:2,nonvisual,Is it hunted by people?,grasshopper,grasshopper_4.wav,nomask,prompt,,no,yes,853.583534714,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,169,strawberry:nonvisual:yes:4,nonvisual,Does it taste good?,strawberry,strawberry_3.wav,mask,prompt,,yes,yes,494.887889479,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,170,bottle:visual:yes:2,visual,Is it made of plastic?,bottle,bottle_1.wav,mask,prompt,,yes,yes,427.118416177,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,171,apple:nonvisual:no:2,nonvisual,Does it live in Africa?,apple,apple_1.wav,mask,word,grasshopper,no,yes,769.65510624,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,172,donkey:visual:yes:2,visual,Does it have four legs?,donkey,chicken_1.wav,nomask,word,donkey,yes,yes,809.096234152,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,173,tiger:nonvisual:no:2,nonvisual,Does it taste sweet?,tiger,tiger_2.wav,mask,prompt,,no,no,965.46388627,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,174,chicken:visual:yes:2,visual,Does it have wings?,chicken,chicken_4.wav,mask,prompt,,yes,yes,612.163308426,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,175,alligator:nonvisual:yes:1,nonvisual,Is it an animal?,alligator,alligator_2.wav,nomask,prompt,,yes,yes,195.857113227,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,176,raccoon:nonvisual:yes:1,nonvisual,Does it eat garbage?,raccoon,raccoon_1.wav,mask,prompt,,yes,yes,286.838339991,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,177,elephant:nonvisual:no:1,nonvisual,Is it a rodent?,elephant,elephant_1.wav,nomask,prompt,,no,yes,245.265112142,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,178,raccoon:visual:no:1,visual,Does it have a mane?,raccoon,raccoon_3.wav,nomask,prompt,,no,yes,397.797480924,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,179,pineapple:nonvisual:yes:5,nonvisual,Is it prickly?,pineapple,table_3.wav,mask,word,pineapple,yes,no,222.724581021,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,180,swan:nonvisual:yes:2,nonvisual,Is it a bird?,swan,swan_2.wav,mask,prompt,,yes,no,405.537186074,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,181,penguin:nonvisual:yes:2,nonvisual,Is it unable to fly?,penguin,penguin_1.wav,nomask,word,penguin,yes,yes,1021.79600857,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,182,camel:visual:yes:4,visual,Is it large?,camel,deer_2.wav,mask,word,camel,yes,no,557.63647717,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,183,chair:nonvisual:yes:3,nonvisual,Is it comfortable?,chair,chair_4.wav,nomask,prompt,,yes,yes,409.454091452,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,184,rabbit:nonvisual:yes:4,nonvisual,Is it hunted by people?,rabbit,rabbit_3.wav,nomask,word,rabbit,yes,yes,456.391658518,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,185,chair:visual:yes:1,visual,Does it have legs?,chair,chair_1.wav,nomask,prompt,,yes,yes,464.583646739,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,186,table:visual:yes:4,visual,Is it flat?,table,table_4.wav,nomask,prompt,,yes,yes,367.117455928,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,187,zebra:nonvisual:no:5,nonvisual,Does it live in jungles?,zebra,zebra_4.wav,mask,prompt,,no,yes,1024.44376866,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,188,camel:nonvisual:yes:5,nonvisual,Does it spit?,camel,camel_1.wav,nomask,word,camel,yes,yes,299.902053317,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,189,alligator:visual:yes:5,visual,Does it have jaws?,alligator,alligator_3.wav,mask,word,alligator,yes,yes,926.087095635,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,190,dog:visual:yes:3,visual,Does it have a tail?,dog,chicken_3.wav,nomask,prompt,,yes,no,650.984107633,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,191,deer:nonvisual:no:5,nonvisual,Is it used for cider?,deer,deer_2.wav,mask,prompt,,no,no,154.196501477,1
PVW106,106,2015_Dec_01_1507,LL-George,3,test,192,pig:nonvisual:no:3,nonvisual,Does it live in India?,pig,pig_4.wav,nomask,prompt,,no,yes,653.558247839,0
PVW106,106,2015_Dec_01_1507,LL-George,3,test,193,rabbit:nonvisual:no:3,nonvisual,Does it roar?,rabbit,rabbit_2.wav,nomask,prompt,,no,no,344.217787264,1
