subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,correct_response,response,rt,is_correct
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,150,zebra:visual:no:2,visual,Does it have antennae?,zebra,zebra_3.wav,mask,word,swan,no,no,431.614898145,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,151,pineapple:visual:yes:2,visual,Does it have an inside?,pineapple,pineapple_3.wav,mask,word,pineapple,yes,yes,362.205520971,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,152,strawberry:visual:yes:3,visual,Does it have green leaves?,strawberry,strawberry_1.wav,nomask,word,strawberry,yes,yes,374.416483101,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,153,camel:nonvisual:yes:1,nonvisual,Does it live in the desert?,camel,camel_3.wav,nomask,word,camel,yes,yes,408.638802124,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,154,pig:visual:yes:2,visual,Does it have a tail?,pig,pig_2.wav,mask,prompt,,yes,yes,617.861761246,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,155,dog:visual:no:3,visual,Does it have a caboose?,dog,dog_2.wav,nomask,word,elephant,no,no,485.071507283,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,156,strawberry:nonvisual:no:3,nonvisual,Is it furniture?,strawberry,strawberry_3.wav,mask,word,giraffe,no,no,612.256734632,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,157,chicken:nonvisual:yes:2,nonvisual,Does it live on a farm?,chicken,chicken_3.wav,mask,prompt,,yes,yes,725.76148482,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,158,raccoon:visual:no:4,visual,Does it have a long neck?,raccoon,raccoon_2.wav,mask,prompt,,no,no,513.427609345,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,159,dog:nonvisual:yes:1,nonvisual,Does it bark?,dog,deer_3.wav,nomask,prompt,,yes,no,289.318728959,0
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,160,elephant:nonvisual:yes:3,nonvisual,Does it live in zoos?,elephant,elephant_3.wav,mask,word,elephant,yes,yes,337.51600422,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,161,bottle:visual:yes:1,visual,Is it made of glass?,bottle,bottle_3.wav,mask,word,bottle,yes,yes,309.243124677,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,162,penguin:visual:yes:1,visual,Is it black?,penguin,penguin_3.wav,mask,prompt,,yes,yes,508.660247782,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,163,donkey:visual:no:1,visual,Is it round?,donkey,donkey_2.wav,mask,prompt,,no,no,497.199247126,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,164,rabbit:visual:no:2,visual,Is it made of metal?,rabbit,rabbit_3.wav,nomask,prompt,,no,no,438.640466426,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,165,lion:nonvisual:yes:3,nonvisual,Is it a mammal?,lion,lion_1.wav,mask,prompt,,yes,yes,365.969092585,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,166,deer:visual:yes:1,visual,Does it have antlers?,deer,deer_4.wav,mask,word,deer,yes,yes,338.875409681,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,167,dog:visual:yes:2,visual,Does it have legs?,dog,table_3.wav,nomask,word,dog,yes,no,598.761267029,0
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,168,alligator:nonvisual:yes:5,nonvisual,Does it eat people?,alligator,alligator_3.wav,mask,word,alligator,yes,yes,388.682397781,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,169,donkey:nonvisual:yes:5,nonvisual,Does it make noises?,donkey,donkey_4.wav,mask,prompt,,yes,yes,475.56367144,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,170,strawberry:nonvisual:no:1,nonvisual,Is it used for riding?,strawberry,strawberry_1.wav,nomask,prompt,,no,no,635.416880017,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,171,chicken:visual:yes:3,visual,Does it have a beak?,chicken,raccoon_2.wav,mask,prompt,,yes,no,1090.97261354,0
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,172,tiger:visual:no:3,visual,Does it have large ears?,tiger,tiger_4.wav,mask,prompt,,no,yes,653.518705862,0
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,173,elephant:nonvisual:yes:2,nonvisual,Does it live in Africa?,elephant,elephant_4.wav,mask,prompt,,yes,yes,579.380697571,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,174,rabbit:nonvisual:yes:6,nonvisual,Does it make noises?,rabbit,rabbit_3.wav,nomask,prompt,,yes,no,761.320162797,0
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,175,camel:nonvisual:yes:4,nonvisual,Is it a mammal?,camel,camel_3.wav,mask,prompt,,yes,yes,420.211192919,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,176,zebra:nonvisual:yes:4,nonvisual,Does it travel in herds?,zebra,zebra_1.wav,mask,prompt,,yes,yes,531.410683179,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,177,lion:nonvisual:yes:5,nonvisual,Does it roar?,lion,lion_4.wav,mask,prompt,,yes,yes,468.639250146,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,178,apple:nonvisual:no:5,nonvisual,Is it used in experiments?,apple,apple_3.wav,nomask,prompt,,no,no,467.512227129,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,179,camel:visual:yes:4,visual,Is it large?,camel,camel_3.wav,mask,prompt,,yes,yes,218.418070581,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,180,rabbit:nonvisual:yes:1,nonvisual,Does it hop?,rabbit,swan_2.wav,nomask,word,rabbit,yes,yes,585.168813355,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,181,zebra:visual:yes:5,visual,Does it have jaws?,zebra,zebra_3.wav,mask,prompt,,yes,no,514.195495751,0
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,182,tiger:nonvisual:yes:2,nonvisual,Is it an animal?,tiger,tiger_1.wav,nomask,prompt,,yes,yes,480.722818291,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,183,swan:visual:yes:4,visual,Does it have wings?,swan,swan_3.wav,mask,prompt,,yes,yes,437.291303882,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,184,pig:visual:yes:5,visual,Is it muddy?,pig,pig_4.wav,nomask,prompt,,yes,yes,613.505070098,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,185,camel:nonvisual:yes:3,nonvisual,Is it used by riding?,camel,camel_1.wav,nomask,prompt,,yes,yes,497.329522157,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,186,rabbit:visual:yes:3,visual,Does it have whiskers?,rabbit,rabbit_4.wav,nomask,prompt,,yes,yes,423.184151994,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,187,deer:nonvisual:yes:4,nonvisual,Is it an herbivore?,deer,deer_4.wav,nomask,prompt,,yes,yes,353.503341554,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,188,grasshopper:visual:no:3,visual,Does it have an engine?,grasshopper,grasshopper_1.wav,nomask,word,swan,no,no,272.043685196,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,189,bottle:nonvisual:yes:2,nonvisual,Is it used for holding liquids?,bottle,bottle_3.wav,nomask,prompt,,yes,yes,414.982587332,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,190,table:nonvisual:yes:2,nonvisual,Is it found in kitchens?,table,table_4.wav,nomask,word,table,yes,yes,471.188095165,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,191,alligator:nonvisual:yes:4,nonvisual,Does it live in water?,alligator,alligator_3.wav,mask,word,alligator,yes,yes,706.377714407,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,192,penguin:visual:yes:2,visual,Does it have a beak?,penguin,penguin_4.wav,nomask,prompt,,yes,yes,336.627765559,1
PVW108,108,2015_Dec_01_1508,LL-Jerry,3,test,193,chair:nonvisual:yes:6,nonvisual,Is it used in circuses?,chair,chair_4.wav,mask,prompt,,yes,no,461.172283161,0
