subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,150,mouse:visual:no:3,visual,Does it have stripes?,mouse,mouse_1.wav,nomask,prompt,,,no,yes,710.395434173,0
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,151,,,----------,donkey,donkey_4.wav,mask,word,donkey,donkey_2.wav,yes,yes,816.232843325,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,152,swan:visual:yes:2,visual,Does it have a beak?,swan,swan_2.wav,mask,prompt,,,yes,yes,303.087869892,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,153,tiger:nonvisual:no:2,nonvisual,Does it taste sweet?,tiger,tiger_2.wav,nomask,prompt,,,no,no,895.330584841,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,154,lion:visual:no:5,visual,Does it have a long neck?,lion,lion_2.wav,nomask,prompt,,,no,no,503.921053838,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,155,,,----------,apple,apple_3.wav,nomask,word,tiger,tiger_1.wav,no,no,869.769794168,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,156,raccoon:visual:yes:4,visual,Does it have stripes?,raccoon,raccoon_1.wav,mask,prompt,,,yes,yes,549.033980351,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,157,chicken:visual:yes:4,visual,Does it have legs?,chicken,chicken_3.wav,mask,prompt,,,yes,yes,544.921515044,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,158,raccoon:nonvisual:yes:4,nonvisual,Does it produce offspring?,raccoon,raccoon_2.wav,nomask,prompt,,,yes,yes,260.162091581,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,159,swan:nonvisual:yes:1,nonvisual,Is it graceful?,swan,swan_1.wav,nomask,prompt,,,yes,yes,266.01518481,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,160,lion:visual:no:1,visual,Is it grey?,lion,lion_4.wav,nomask,prompt,,,no,yes,541.608944535,0
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,161,,,----------,grasshopper,grasshopper_1.wav,nomask,word,grasshopper,grasshopper_4.wav,yes,yes,844.816206722,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,162,elephant:visual:yes:1,visual,Is it grey?,elephant,elephant_2.wav,mask,prompt,,,yes,yes,351.373169105,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,163,chair:nonvisual:no:3,nonvisual,Is it a root?,chair,chair_1.wav,nomask,prompt,,,no,no,667.55767935,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,164,,,----------,zebra,zebra_3.wav,nomask,word,zebra,zebra_1.wav,yes,yes,1185.14608731,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,165,giraffe:visual:yes:1,visual,Does it have spots?,giraffe,giraffe_4.wav,nomask,prompt,,,yes,no,698.561533354,0
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,166,apple:nonvisual:yes:4,nonvisual,Is it nutritious?,apple,apple_4.wav,mask,prompt,,,yes,yes,651.863540756,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,167,lion:nonvisual:yes:5,nonvisual,Does it roar?,lion,lion_2.wav,nomask,prompt,,,yes,yes,254.132950911,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,168,alligator:visual:yes:3,visual,Does it have scales?,alligator,alligator_4.wav,mask,prompt,,,yes,yes,496.872759191,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,169,dog:nonvisual:yes:2,nonvisual,Is it an animal?,dog,dog_2.wav,mask,prompt,,,yes,yes,457.855231594,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,170,alligator:nonvisual:yes:3,nonvisual,Does it live in swamps?,alligator,alligator_2.wav,mask,prompt,,,yes,yes,462.473432999,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,171,dog:nonvisual:no:4,nonvisual,Is it prickly?,dog,dog_2.wav,mask,prompt,,,no,no,664.4313992,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,172,,,----------,donkey,donkey_1.wav,mask,word,donkey,donkey_4.wav,yes,yes,803.570559714,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,173,mouse:nonvisual:no:4,nonvisual,Does it live on water?,mouse,mouse_1.wav,mask,prompt,,,no,no,972.465558909,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,174,zebra:nonvisual:no:3,nonvisual,Is it eaten by rabbits?,zebra,zebra_2.wav,nomask,prompt,,,no,no,228.696673643,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,175,raccoon:nonvisual:no:1,nonvisual,Does it hop?,raccoon,raccoon_1.wav,nomask,prompt,,,no,no,189.898084616,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,176,tiger:visual:no:1,visual,Is it black?,tiger,tiger_4.wav,mask,prompt,,,no,no,580.832287902,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,177,deer:visual:no:1,visual,Is it yellow?,deer,deer_3.wav,nomask,prompt,,,no,no,601.717901882,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,178,camel:visual:yes:5,visual,Is it beige?,camel,camel_3.wav,nomask,prompt,,,yes,yes,1203.23062851,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,179,,,----------,dog,dog_1.wav,nomask,word,dog,dog_3.wav,yes,yes,916.791393422,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,180,strawberry:visual:yes:4,visual,Is it small?,strawberry,strawberry_1.wav,mask,prompt,,,yes,yes,171.002125368,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,181,tiger:visual:yes:4,visual,Does it have whiskers?,tiger,tiger_1.wav,nomask,prompt,,,yes,yes,551.258258289,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,182,,,----------,pineapple,pineapple_3.wav,nomask,word,pineapple,pineapple_2.wav,yes,yes,1053.48317628,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,183,table:visual:no:2,visual,Does it have a nose?,table,table_3.wav,mask,prompt,,,no,yes,661.014480749,0
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,184,apple:nonvisual:no:5,nonvisual,Is it used in experiments?,apple,apple_3.wav,nomask,prompt,,,no,no,52.2226772737,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,185,zebra:visual:yes:2,visual,Does it have four legs?,zebra,zebra_4.wav,nomask,prompt,,,yes,yes,466.467466438,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,186,pineapple:visual:yes:3,visual,Does it have skin?,pineapple,pineapple_3.wav,nomask,prompt,,,yes,yes,1044.02783467,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,187,rabbit:visual:no:1,visual,Does it have spots?,rabbit,rabbit_2.wav,mask,prompt,,,no,yes,902.56260871,0
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,188,elephant:visual:yes:4,visual,Does it have a tail?,elephant,elephant_3.wav,mask,prompt,,,yes,yes,918.108867481,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,189,penguin:nonvisual:yes:4,nonvisual,Does it lay eggs?,penguin,penguin_3.wav,mask,prompt,,,yes,yes,605.020549381,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,190,,,----------,bottle,bottle_4.wav,nomask,word,bottle,bottle_1.wav,yes,yes,1145.87857225,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,191,tiger:nonvisual:no:4,nonvisual,Is it worn in winter?,tiger,tiger_1.wav,mask,prompt,,,no,timeout,1250.0,0
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,192,,,----------,chair,chair_4.wav,nomask,word,chair,chair_3.wav,yes,yes,707.630851306,1
PVW216a,216a,2015_Dec_04_0907,LL-Jerry,3,test,193,bottle:visual:no:3,visual,Does it have armrests?,bottle,bottle_1.wav,nomask,prompt,,,no,no,662.843132159,1
